"500406","Ignatius","Lucius","1-561-320-7851","Lucius.Ignatius@lakeroyaluniversity.com.com","598-9626 Augue Rd.","Williston","32696","Password1","No","Student","Florida","United States of America"
"500407","Felicia","Tanya","1-561-318-7843","Tanya.Felicia@lakeroyaluniversity.com.com","Ap #538-4304 Elit, Avenue","Worthington Springs","32697","Password1","No","Student","Florida","United States of America"
"500408","Denise","Yeo","1-561-480-2377","Yeo.Denise@lakeroyaluniversity.com.com","P.O. Box 136, 6367 Nunc Rd.","Altamonte Springs","32701","Password1","No","Student","Florida","United States of America"
"500409","Karly","Duncan","1-561-394-4538","Duncan.Karly@lakeroyaluniversity.com.com","P.O. Box 418, 3152 Mi. St.","Altoona","32702","Password1","No","Student","Florida","United States of America"
"500410","Victor","Duncan","1-561-293-8207","Duncan.Victor@lakeroyaluniversity.com.com","Ap #810-2226 Urna. St.","Apopka","32703","Password1","No","Student","Florida","United States of America"
"500411","Shelley","Shaine","1-561-333-9719","Shaine.Shelley@lakeroyaluniversity.com.com","1263 Aliquam St.","Apopka","32704","Password1","No","Student","Florida","United States of America"
"500412","Matthew","Minerva","1-561-488-1987","Minerva.Matthew@lakeroyaluniversity.com.com","P.O. Box 130, 6794 Et St.","Cassadaga","32706","Password1","No","Student","Florida","United States of America"
"500413","Charde","Ronan","1-561-710-1732","Ronan.Charde@lakeroyaluniversity.com.com","P.O. Box 238, 7718 Semper Rd.","Casselberry","32707","Password1","No","Student","Florida","United States of America"
"500414","Aaron","Pascale","1-561-597-9375","Pascale.Aaron@lakeroyaluniversity.com.com","Ap #587-8426 Velit. St.","Winter Springs","32708","Password1","No","Student","Florida","United States of America"
"500415","Aubrey","Griffin","1-561-871-4691","Griffin.Aubrey@lakeroyaluniversity.com.com","859-7567 In St.","Christmas","32709","Password1","No","Student","Florida","United States of America"
"500416","Leonard","Liberty","1-561-642-5734","Liberty.Leonard@lakeroyaluniversity.com.com","4840 Dignissim Road","Clarcona","32710","Password1","No","Student","Florida","United States of America"
"500417","Buckminster","Athena","1-561-901-1468","Athena.Buckminster@lakeroyaluniversity.com.com","501-9638 Euismod Av.","Apopka","32712","Password1","No","Student","Florida","United States of America"
"500418","Mariko","Roary","1-561-269-3309","Roary.Mariko@lakeroyaluniversity.com.com","Ap #971-3454 Amet, Rd.","Debary","32713","Password1","No","Student","Florida","United States of America"
"500419","Jordan","Stacy","1-561-609-4738","Stacy.Jordan@lakeroyaluniversity.com.com","631-7722 In Av.","Altamonte Springs","32714","Password1","No","Student","Florida","United States of America"
"500420","Jena","Sydnee","1-561-758-7296","Sydnee.Jena@lakeroyaluniversity.com.com","169 Mauris Avenue","Altamonte Springs","32715","Password1","No","Student","Florida","United States of America"
"500421","Kane","Connor","1-561-758-3059","Connor.Kane@lakeroyaluniversity.com.com","P.O. Box 940, 1094 Vel Avenue","Altamonte Springs","32716","Password1","No","Student","Florida","United States of America"
"500422","Charity","Beau","1-561-849-2342","Beau.Charity@lakeroyaluniversity.com.com","6047 Parturient Road","Casselberry","32718","Password1","No","Student","Florida","United States of America"
"500423","Quin","Yoshio","1-561-636-6852","Yoshio.Quin@lakeroyaluniversity.com.com","924-9170 Libero. Rd.","Winter Springs","32719","Password1","No","Student","Florida","United States of America"
"500424","Minerva","Anjolie","1-561-913-7989","Anjolie.Minerva@lakeroyaluniversity.com.com","P.O. Box 909, 5958 Lacinia Avenue","Deland","32720","Password1","No","Student","Florida","United States of America"
"500425","Thor","Pascale","1-561-521-9761","Pascale.Thor@lakeroyaluniversity.com.com","Ap #894-1470 Gravida Ave","Deland","32721","Password1","No","Student","Florida","United States of America"
"500426","James","Julie","1-561-458-8822","Julie.James@lakeroyaluniversity.com.com","P.O. Box 294, 4070 Euismod Avenue","Glenwood","32722","Password1","No","Student","Florida","United States of America"
"500427","Kirsten","Palmer","1-561-660-8162","Palmer.Kirsten@lakeroyaluniversity.com.com","P.O. Box 343, 5391 Libero St.","Deland","32723","Password1","No","Student","Florida","United States of America"
"500428","Noelani","Chastity","1-561-642-4926","Chastity.Noelani@lakeroyaluniversity.com.com","Ap #806-9261 Donec St.","Deland","32724","Password1","No","Student","Florida","United States of America"
"500429","Ashely","Cameron","1-561-254-0000","Cameron.Ashely@lakeroyaluniversity.com.com","3318 Nascetur Avenue","Deltona","32725","Password1","No","Student","Florida","United States of America"
"500430","Jolene","Holly","1-561-108-5828","Holly.Jolene@lakeroyaluniversity.com.com","Ap #868-8516 Pretium St.","Eustis","32726","Password1","No","Student","Florida","United States of America"
"500431","Carol","Zoe","1-561-434-5557","Zoe.Carol@lakeroyaluniversity.com.com","8144 Adipiscing St.","Eustis","32727","Password1","No","Student","Florida","United States of America"
"500432","Francis","Murphy","1-561-635-0390","Murphy.Francis@lakeroyaluniversity.com.com","374 Sem, St.","Deltona","32728","Password1","No","Student","Florida","United States of America"
"500433","Robin","Ryan","1-561-724-1973","Ryan.Robin@lakeroyaluniversity.com.com","192-9346 Ut Av.","Casselberry","32730","Password1","No","Student","Florida","United States of America"
"500434","Jamal","Philip","1-561-907-4074","Philip.Jamal@lakeroyaluniversity.com.com","378-1284 Ullamcorper. Rd.","Geneva","32732","Password1","No","Student","Florida","United States of America"
"500435","Wyatt","Carolyn","1-561-969-5889","Carolyn.Wyatt@lakeroyaluniversity.com.com","581-3895 Massa Street","Goldenrod","32733","Password1","No","Student","Florida","United States of America"
"500436","Leah","Dacey","1-561-708-3122","Dacey.Leah@lakeroyaluniversity.com.com","8729 Vestibulum Rd.","Grand Island","32735","Password1","No","Student","Florida","United States of America"
"500437","Jillian","Farrah","1-561-191-7047","Farrah.Jillian@lakeroyaluniversity.com.com","4179 Duis Street","Eustis","32736","Password1","No","Student","Florida","United States of America"
"500438","Scarlett","Brianna","1-561-280-3918","Brianna.Scarlett@lakeroyaluniversity.com.com","960-2984 Sem Rd.","Deltona","32738","Password1","No","Student","Florida","United States of America"
"500439","Dieter","Hadley","1-561-506-6990","Hadley.Dieter@lakeroyaluniversity.com.com","P.O. Box 968, 1394 Eros. Rd.","Deltona","32739","Password1","No","Student","Florida","United States of America"
"500440","Lacey","Stewart","1-561-409-8431","Stewart.Lacey@lakeroyaluniversity.com.com","P.O. Box 598, 7784 Imperdiet Road","Lake Helen","32744","Password1","No","Student","Florida","United States of America"
"500441","Bruce","Branden","1-561-993-5402","Branden.Bruce@lakeroyaluniversity.com.com","597-6372 Iaculis St.","Mid Florida","32745","Password1","No","Student","Florida","United States of America"
"500442","Lucian","Jade","1-561-796-2923","Jade.Lucian@lakeroyaluniversity.com.com","Ap #320-3208 Ac Rd.","Lake Mary","32746","Password1","No","Student","Florida","United States of America"
"500443","Lani","Genevieve","1-561-416-8552","Genevieve.Lani@lakeroyaluniversity.com.com","P.O. Box 785, 6060 Vulputate Rd.","Lake Monroe","32747","Password1","No","Student","Florida","United States of America"
"500444","Alexa","Renee","1-561-590-9859","Renee.Alexa@lakeroyaluniversity.com.com","Ap #380-4085 Aliquet. Road","Longwood","32750","Password1","No","Student","Florida","United States of America"
"500445","Adele","Linda","1-561-946-2927","Linda.Adele@lakeroyaluniversity.com.com","9168 Semper Road","Maitland","32751","Password1","No","Student","Florida","United States of America"
"500446","Carolyn","Kelsie","1-561-994-2378","Kelsie.Carolyn@lakeroyaluniversity.com.com","P.O. Box 442, 7282 Donec Rd.","Longwood","32752","Password1","No","Student","Florida","United States of America"
"500447","Clementine","Petra","1-561-784-9715","Petra.Clementine@lakeroyaluniversity.com.com","725-3890 Semper Rd.","Debary","32753","Password1","No","Student","Florida","United States of America"
"500448","Charles","Galena","1-561-120-2949","Galena.Charles@lakeroyaluniversity.com.com","Ap #649-6941 Libero. Rd.","Mims","32754","Password1","No","Student","Florida","United States of America"
"500449","Lane","Jakeem","1-561-422-9269","Jakeem.Lane@lakeroyaluniversity.com.com","3361 In, Av.","Mount Dora","32756","Password1","No","Student","Florida","United States of America"
"500450","Odysseus","Slade","1-561-340-1612","Slade.Odysseus@lakeroyaluniversity.com.com","3487 Diam Av.","Mount Dora","32757","Password1","No","Student","Florida","United States of America"
"500451","Beck","Casey","1-561-302-0414","Casey.Beck@lakeroyaluniversity.com.com","Ap #823-6647 Et, Av.","Oak Hill","32759","Password1","No","Student","Florida","United States of America"
"500452","Kaitlin","Rebecca","1-561-750-9005","Rebecca.Kaitlin@lakeroyaluniversity.com.com","749-819 Nisi. Road","Oviedo","32762","Password1","No","Student","Florida","United States of America"
"500453","Shaine","Chadwick","1-561-154-7542","Chadwick.Shaine@lakeroyaluniversity.com.com","245-3401 Diam St.","Orange City","32763","Password1","No","Student","Florida","United States of America"
"500454","Sandra","Sonya","1-561-573-4012","Sonya.Sandra@lakeroyaluniversity.com.com","P.O. Box 969, 9467 Ac, Av.","Osteen","32764","Password1","No","Student","Florida","United States of America"
"500455","Deanna","Nero","1-561-543-3518","Nero.Deanna@lakeroyaluniversity.com.com","P.O. Box 383, 5361 Et, St.","Oviedo","32765","Password1","No","Student","Florida","United States of America"
"500456","Lee","Belle","1-561-958-5148","Belle.Lee@lakeroyaluniversity.com.com","P.O. Box 100, 6186 Neque. Avenue","Oviedo","32766","Password1","No","Student","Florida","United States of America"
"500457","Doris","Moses","1-561-321-3134","Moses.Doris@lakeroyaluniversity.com.com","3456 Pede Ave","Paisley","32767","Password1","No","Student","Florida","United States of America"
"500458","Kylee","Lee","1-561-815-7254","Lee.Kylee@lakeroyaluniversity.com.com","8522 Ornare Ave","Plymouth","32768","Password1","No","Student","Florida","United States of America"
"500459","Faith","Yuli","1-561-625-5604","Yuli.Faith@lakeroyaluniversity.com.com","2111 Purus. Rd.","Sanford","32771","Password1","No","Student","Florida","United States of America"
"500460","Colt","Colt","1-561-647-0197","Colt.Colt@lakeroyaluniversity.com.com","105-7057 Lorem, St.","Sanford","32772","Password1","No","Student","Florida","United States of America"
"500461","Cleo","Calvin","1-561-829-5218","Calvin.Cleo@lakeroyaluniversity.com.com","P.O. Box 806, 6272 Pede St.","Sanford","32773","Password1","No","Student","Florida","United States of America"
"500462","Haley","Hanae","1-561-284-0897","Hanae.Haley@lakeroyaluniversity.com.com","Ap #414-4477 Phasellus Avenue","Orange City","32774","Password1","No","Student","Florida","United States of America"
"500463","Justin","Libby","1-561-488-6537","Libby.Justin@lakeroyaluniversity.com.com","400-284 Ornare, St.","Scottsmoor","32775","Password1","No","Student","Florida","United States of America"
"500464","Astra","Fiona","1-561-537-8908","Fiona.Astra@lakeroyaluniversity.com.com","Ap #496-3771 Nostra, Avenue","Sorrento","32776","Password1","No","Student","Florida","United States of America"
"500465","Rowan","Chiquita","1-561-448-5005","Chiquita.Rowan@lakeroyaluniversity.com.com","P.O. Box 343, 1977 Lectus Road","Tangerine","32777","Password1","No","Student","Florida","United States of America"
"500466","Mannix","Randall","1-561-917-7019","Randall.Mannix@lakeroyaluniversity.com.com","Ap #724-6264 Rutrum Avenue","Tavares","32778","Password1","No","Student","Florida","United States of America"
"500467","Tate","Ian","1-561-606-0532","Ian.Tate@lakeroyaluniversity.com.com","665-4656 Lobortis Rd.","Longwood","32779","Password1","No","Student","Florida","United States of America"
"500468","Courtney","Kyle","1-561-406-0457","Kyle.Courtney@lakeroyaluniversity.com.com","Ap #569-1106 Nam Avenue","Titusville","32780","Password1","No","Student","Florida","United States of America"
"500469","Whitney","Cadman","1-561-266-0648","Cadman.Whitney@lakeroyaluniversity.com.com","Ap #790-3470 Sociis Street","Titusville","32781","Password1","No","Student","Florida","United States of America"
"500470","Petra","Casey","1-561-186-5984","Casey.Petra@lakeroyaluniversity.com.com","101-7205 Eget St.","Titusville","32782","Password1","No","Student","Florida","United States of America"
"500471","Xantha","Adara","1-561-812-6233","Adara.Xantha@lakeroyaluniversity.com.com","P.O. Box 630, 4276 Sapien, Av.","Titusville","32783","Password1","No","Student","Florida","United States of America"
"500472","Jameson","Lionel","1-561-844-8231","Lionel.Jameson@lakeroyaluniversity.com.com","Ap #364-8290 Ut St.","Umatilla","32784","Password1","No","Student","Florida","United States of America"
"500473","Odysseus","Anjolie","1-561-463-7950","Anjolie.Odysseus@lakeroyaluniversity.com.com","P.O. Box 772, 2363 Pede, Rd.","Winter Park","32789","Password1","No","Student","Florida","United States of America"
"500474","Barry","Hasad","1-561-541-0212","Hasad.Barry@lakeroyaluniversity.com.com","4052 Dolor St.","Winter Park","32790","Password1","No","Student","Florida","United States of America"
"500475","Lester","Vance","1-561-769-4933","Vance.Lester@lakeroyaluniversity.com.com","3669 Semper St.","Longwood","32791","Password1","No","Student","Florida","United States of America"
"500476","Harding","Shellie","1-561-397-6029","Shellie.Harding@lakeroyaluniversity.com.com","P.O. Box 619, 9808 Maecenas Av.","Winter Park","32792","Password1","No","Student","Florida","United States of America"
"500477","Moses","Burton","1-561-776-8483","Burton.Moses@lakeroyaluniversity.com.com","Ap #542-2782 Consectetuer Avenue","Winter Park","32793","Password1","No","Student","Florida","United States of America"
"500478","Cheyenne","Hamish","1-561-172-4730","Hamish.Cheyenne@lakeroyaluniversity.com.com","P.O. Box 583, 3780 Phasellus Rd.","Maitland","32794","Password1","No","Student","Florida","United States of America"
"500479","Beatrice","Xantha","1-561-649-9395","Xantha.Beatrice@lakeroyaluniversity.com.com","P.O. Box 188, 3277 Eleifend St.","Lake Mary","32795","Password1","No","Student","Florida","United States of America"
"500480","Hope","Hayfa","1-561-990-2704","Hayfa.Hope@lakeroyaluniversity.com.com","7893 Adipiscing Ave","Titusville","32796","Password1","No","Student","Florida","United States of America"
"500481","Tyler","Jonah","1-561-828-7026","Jonah.Tyler@lakeroyaluniversity.com.com","4722 Vel Rd.","Zellwood","32798","Password1","No","Student","Florida","United States of America"
